Date,Open,High,Low,Close,Adj Close,Volume
2017-06-13,0.983000,0.985000,0.983000,0.983000,0.983000,0
2017-06-14,0.983000,0.995000,0.975000,0.983000,0.983000,0
2017-06-15,0.983000,0.993000,0.978000,0.993000,0.993000,0
2017-06-16,0.988000,0.988000,0.983000,0.985000,0.985000,0
2017-06-18,null,null,null,null,null,null
2017-06-19,0.988000,0.995000,0.985000,0.985000,0.985000,0
2017-06-20,1.003000,1.003000,0.993000,0.993000,0.993000,0
2017-06-21,0.990000,0.990000,0.963000,0.968000,0.968000,0
2017-06-22,0.958000,0.958000,0.930000,0.933000,0.933000,0
2017-06-23,0.928000,0.938000,0.928000,0.933000,0.933000,0
2017-06-25,null,null,null,null,null,null
2017-06-26,0.940000,0.943000,0.928000,0.933000,0.933000,0
2017-06-27,0.990000,0.995000,0.990000,0.990000,0.990000,0
2017-06-28,0.990000,0.990000,0.985000,0.985000,0.985000,0
2017-06-29,0.988000,1.010000,0.985000,1.003000,1.003000,0
2017-06-30,0.995000,1.000000,0.993000,0.993000,0.993000,0
2017-07-02,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,1.030000,1.030000,1.020000,1.020000,1.020000,0
2017-07-06,1.020000,1.020000,1.005000,1.008000,1.008000,0
2017-07-07,1.010000,1.015000,1.008000,1.008000,1.008000,0
2017-07-09,null,null,null,null,null,null
2017-07-10,1.010000,1.013000,1.008000,1.013000,1.013000,0
2017-07-11,1.033000,1.035000,1.033000,1.033000,1.033000,0
2017-07-12,1.030000,1.030000,1.023000,1.023000,1.023000,0
2017-07-13,1.023000,1.023000,1.013000,1.013000,1.013000,0
2017-07-14,1.013000,1.013000,1.008000,1.008000,1.008000,0
2017-07-16,null,null,null,null,null,null
2017-07-17,1.005000,1.020000,1.005000,1.020000,1.020000,0
2017-07-18,1.038000,1.043000,1.038000,1.040000,1.040000,0
2017-07-19,1.040000,1.095000,1.040000,1.085000,1.085000,0
2017-07-20,1.095000,1.140000,1.093000,1.113000,1.113000,0
2017-07-21,1.120000,1.138000,1.120000,1.138000,1.138000,0
2017-07-23,null,null,null,null,null,null
2017-07-24,1.140000,1.158000,1.138000,1.150000,1.150000,0
2017-07-25,1.170000,1.173000,1.135000,1.143000,1.143000,0
2017-07-26,1.140000,1.140000,1.095000,1.095000,1.095000,0
2017-07-27,1.090000,1.090000,1.075000,1.078000,1.078000,0
2017-07-28,1.078000,1.078000,1.050000,1.053000,1.053000,0
2017-07-30,null,null,null,null,null,null
2017-07-31,1.050000,1.053000,1.035000,1.053000,1.053000,0
2017-08-01,1.058000,1.070000,1.055000,1.058000,1.058000,0
2017-08-02,1.060000,1.060000,1.048000,1.050000,1.050000,0
2017-08-03,1.045000,1.058000,1.045000,1.058000,1.058000,0
2017-08-04,1.055000,1.058000,1.053000,1.053000,1.053000,0
2017-08-06,null,null,null,null,null,null
2017-08-07,1.053000,1.053000,1.020000,1.033000,1.033000,0
2017-08-08,1.020000,1.030000,1.020000,1.030000,1.030000,0
2017-08-09,1.025000,1.025000,1.025000,1.025000,1.025000,0
2017-08-10,1.025000,1.025000,1.018000,1.018000,1.018000,0
2017-08-11,1.013000,1.015000,1.010000,1.013000,1.013000,0
2017-08-13,null,null,null,null,null,null
2017-08-14,1.015000,1.018000,1.003000,1.003000,1.003000,0
2017-08-15,1.003000,1.008000,1.003000,1.008000,1.008000,0
2017-08-16,1.005000,1.010000,0.985000,0.985000,0.985000,0
2017-08-17,0.985000,0.985000,0.973000,0.978000,0.978000,0
2017-08-18,0.975000,0.990000,0.973000,0.988000,0.988000,0
2017-08-20,null,null,null,null,null,null
2017-08-21,0.985000,0.985000,0.965000,0.965000,0.965000,0
2017-08-22,0.995000,0.995000,0.993000,0.995000,0.995000,0
2017-08-23,0.993000,0.995000,0.980000,0.980000,0.980000,0
2017-08-24,0.983000,0.998000,0.983000,0.998000,0.998000,0
2017-08-25,0.993000,0.998000,0.993000,0.995000,0.995000,0
2017-08-27,null,null,null,null,null,null
2017-08-28,0.995000,1.005000,0.990000,1.005000,1.005000,0
2017-08-29,1.013000,1.013000,1.005000,1.010000,1.010000,0
2017-08-30,1.010000,1.010000,0.995000,0.998000,0.998000,0
2017-08-31,0.983000,0.988000,0.970000,0.978000,0.978000,0
2017-09-01,0.980000,0.993000,0.973000,0.985000,0.985000,0
2017-09-03,null,null,null,null,null,null
2017-09-05,0.980000,0.985000,0.970000,0.983000,0.983000,0
2017-09-06,1.018000,1.040000,1.015000,1.038000,1.038000,0
2017-09-07,1.028000,1.028000,1.018000,1.023000,1.023000,0
2017-09-08,1.018000,1.023000,1.018000,1.020000,1.020000,0
2017-09-10,null,null,null,null,null,null
2017-09-11,1.020000,1.028000,1.018000,1.020000,1.020000,0
2017-09-12,1.023000,1.023000,1.018000,1.018000,1.018000,0
2017-09-13,1.020000,1.025000,1.013000,1.018000,1.018000,0
2017-09-14,1.018000,1.028000,1.018000,1.028000,1.028000,0
2017-09-15,1.025000,1.025000,1.010000,1.010000,1.010000,0
2017-09-17,null,null,null,null,null,null
2017-09-18,1.013000,1.015000,1.000000,1.000000,1.000000,0
2017-09-19,1.028000,1.028000,1.018000,1.018000,1.018000,0
2017-09-20,1.015000,1.023000,1.010000,1.020000,1.020000,0
2017-09-21,1.005000,1.020000,1.005000,1.008000,1.008000,0
2017-09-22,1.005000,1.008000,1.000000,1.003000,1.003000,0
2017-09-24,null,null,null,null,null,null
2017-09-25,1.000000,1.003000,0.998000,0.998000,0.998000,0
2017-09-26,1.040000,1.045000,1.040000,1.043000,1.043000,0
2017-09-27,1.043000,1.053000,1.038000,1.038000,1.038000,0
2017-09-28,1.033000,1.035000,1.030000,1.030000,1.030000,0
2017-09-29,1.028000,1.033000,1.025000,1.028000,1.028000,0
2017-10-01,null,null,null,null,null,null
2017-10-02,1.033000,1.033000,1.013000,1.013000,1.013000,0
2017-10-03,1.035000,1.035000,1.035000,1.035000,1.035000,0
2017-10-04,1.040000,1.045000,1.040000,1.043000,1.043000,0
2017-10-05,1.043000,1.043000,1.040000,1.043000,1.043000,0
2017-10-06,1.048000,1.050000,1.043000,1.043000,1.043000,0
2017-10-08,null,null,null,null,null,null
2017-10-09,1.045000,1.045000,1.045000,1.045000,1.045000,0
2017-10-10,1.048000,1.060000,1.048000,1.055000,1.055000,0
2017-10-11,1.075000,1.075000,1.068000,1.068000,1.068000,0
2017-10-12,1.063000,1.063000,1.053000,1.053000,1.053000,0
2017-10-13,1.053000,1.053000,1.050000,1.050000,1.050000,0
2017-10-15,null,null,null,null,null,null
2017-10-16,1.050000,1.058000,1.050000,1.055000,1.055000,0
2017-10-17,1.080000,1.083000,1.073000,1.073000,1.073000,0
2017-10-18,1.075000,1.075000,1.068000,1.068000,1.068000,0
2017-10-19,1.058000,1.065000,1.058000,1.065000,1.065000,0
2017-10-20,1.065000,1.075000,1.065000,1.075000,1.075000,0
2017-10-22,null,null,null,null,null,null
2017-10-23,1.080000,1.080000,1.070000,1.070000,1.070000,0
2017-10-24,1.098000,1.098000,1.098000,1.098000,1.098000,0
2017-10-25,1.095000,1.098000,1.080000,1.083000,1.083000,0
2017-10-26,1.080000,1.083000,1.075000,1.080000,1.080000,0
2017-10-27,1.075000,1.075000,1.073000,1.073000,1.073000,0
2017-10-29,null,null,null,null,null,null
2017-10-30,1.073000,1.080000,1.073000,1.075000,1.075000,0
2017-10-31,1.120000,1.123000,1.118000,1.123000,1.123000,0
2017-11-01,1.123000,1.138000,1.123000,1.138000,1.138000,0
2017-11-02,1.133000,1.143000,1.133000,1.138000,1.138000,0
2017-11-03,1.135000,1.148000,1.135000,1.148000,1.148000,0
2017-11-05,null,null,null,null,null,null
2017-11-06,1.158000,1.160000,1.153000,1.158000,1.158000,0
2017-11-07,1.185000,1.208000,1.185000,1.188000,1.188000,0
2017-11-08,1.188000,1.200000,1.188000,1.195000,1.195000,0
2017-11-09,1.205000,1.228000,1.203000,1.203000,1.203000,0
2017-11-10,1.205000,1.205000,1.200000,1.200000,1.200000,0
2017-11-12,null,null,null,null,null,null
2017-11-13,1.200000,1.200000,1.180000,1.185000,1.185000,0
2017-11-14,1.228000,1.240000,1.228000,1.240000,1.240000,0
2017-11-15,1.233000,1.245000,1.230000,1.230000,1.230000,0
2017-11-16,1.223000,1.235000,1.223000,1.230000,1.230000,0
2017-11-17,1.230000,1.240000,1.230000,1.240000,1.240000,0
2017-11-19,null,null,null,null,null,null
2017-11-20,1.240000,1.245000,1.235000,1.240000,1.240000,0
2017-11-21,1.283000,1.290000,1.275000,1.278000,1.278000,0
2017-11-22,1.275000,1.278000,1.255000,1.265000,1.265000,0
2017-11-24,null,null,null,null,null,null
2017-11-26,null,null,null,null,null,null
2017-11-27,1.243000,1.243000,1.223000,1.223000,1.223000,0
2017-11-28,1.270000,1.270000,1.265000,1.265000,1.265000,0
2017-11-29,1.265000,1.265000,1.250000,1.258000,1.258000,0
2017-11-30,1.263000,1.263000,1.238000,1.238000,1.238000,0
2017-12-01,1.238000,1.255000,1.230000,1.235000,1.235000,0
2017-12-03,null,null,null,null,null,null
2017-12-04,1.238000,1.250000,1.238000,1.245000,1.245000,0
2017-12-05,1.263000,1.283000,1.260000,1.283000,1.283000,0
2017-12-06,1.285000,1.290000,1.263000,1.263000,1.263000,0
2017-12-07,1.260000,1.270000,1.250000,1.260000,1.260000,0
2017-12-08,1.263000,1.263000,1.253000,1.253000,1.253000,0
2017-12-10,null,null,null,null,null,null
2017-12-11,1.250000,1.265000,1.250000,1.263000,1.263000,0
2017-12-12,1.313000,1.313000,1.310000,1.310000,1.310000,0
2017-12-13,1.310000,1.315000,1.270000,1.273000,1.273000,0
2017-12-14,1.278000,1.293000,1.278000,1.283000,1.283000,0
2017-12-15,1.280000,1.290000,1.280000,1.285000,1.285000,0
2017-12-17,null,null,null,null,null,null
2017-12-18,1.290000,1.320000,1.290000,1.315000,1.315000,0
2017-12-19,1.348000,1.353000,1.343000,1.353000,1.353000,0
2017-12-20,1.353000,1.370000,1.350000,1.350000,1.350000,0
2017-12-21,1.350000,1.350000,1.320000,1.320000,1.320000,0
2017-12-22,1.320000,1.320000,1.295000,1.298000,1.298000,0
2017-12-24,null,null,null,null,null,null
2017-12-26,1.313000,1.315000,1.293000,1.303000,1.303000,0
2017-12-27,1.433000,1.435000,1.408000,1.408000,1.408000,0
2017-12-28,1.393000,1.413000,1.370000,1.370000,1.370000,0
2017-12-29,1.365000,1.380000,1.350000,1.355000,1.355000,0
2017-12-31,null,null,null,null,null,null
2018-01-02,1.388000,1.400000,1.375000,1.378000,1.378000,0
2018-01-03,1.388000,1.390000,1.368000,1.370000,1.370000,0
2018-01-04,1.370000,1.375000,1.370000,1.370000,1.370000,0
2018-01-05,1.370000,1.370000,1.370000,1.370000,1.370000,0
2018-01-07,null,null,null,null,null,null
2018-01-08,1.370000,1.380000,1.370000,1.380000,1.380000,0
2018-01-09,1.418000,1.420000,1.413000,1.415000,1.415000,0
2018-01-10,1.420000,1.423000,1.395000,1.395000,1.395000,0
2018-01-11,1.390000,1.405000,1.390000,1.403000,1.403000,0
2018-01-12,1.398000,1.415000,1.395000,1.410000,1.410000,0
2018-01-14,null,null,null,null,null,null
2018-01-16,1.415000,1.425000,1.395000,1.395000,1.395000,0
2018-01-17,1.413000,1.415000,1.408000,1.415000,1.415000,0
2018-01-18,1.410000,1.418000,1.405000,1.405000,1.405000,0
2018-01-19,1.400000,1.403000,1.398000,1.403000,1.403000,0
2018-01-21,null,null,null,null,null,null
2018-01-22,1.400000,1.400000,1.390000,1.390000,1.390000,0
2018-01-23,1.418000,1.418000,1.410000,1.413000,1.413000,0
2018-01-24,1.413000,1.415000,1.403000,1.410000,1.410000,0
2018-01-25,1.398000,1.400000,1.390000,1.393000,1.393000,0
2018-01-26,1.388000,1.388000,1.380000,1.388000,1.388000,0
2018-01-28,null,null,null,null,null,null
2018-01-29,1.395000,1.395000,1.375000,1.375000,1.375000,0
2018-01-30,1.413000,1.428000,1.413000,1.425000,1.425000,0
2018-01-31,1.428000,1.443000,1.420000,1.430000,1.430000,0
2018-02-01,1.425000,1.455000,1.420000,1.453000,1.453000,0
2018-02-02,1.445000,1.455000,1.445000,1.450000,1.450000,0
2018-02-04,null,null,null,null,null,null
2018-02-05,1.445000,1.463000,1.445000,1.458000,1.458000,0
2018-02-06,1.498000,1.498000,1.478000,1.488000,1.488000,0
2018-02-07,1.500000,1.533000,1.495000,1.515000,1.515000,0
2018-02-08,1.513000,1.533000,1.510000,1.515000,1.515000,0
2018-02-09,1.513000,1.525000,1.513000,1.525000,1.525000,0
2018-02-11,null,null,null,null,null,null
2018-02-12,1.535000,1.558000,1.533000,1.535000,1.535000,0
2018-02-13,1.563000,1.580000,1.553000,1.570000,1.570000,0
2018-02-14,1.563000,1.575000,1.538000,1.550000,1.550000,0
2018-02-15,1.538000,1.560000,1.538000,1.560000,1.560000,0
2018-02-16,1.560000,1.570000,1.560000,1.570000,1.570000,0
2018-02-18,null,null,null,null,null,null
2018-02-20,1.583000,1.585000,1.570000,1.573000,1.573000,0
2018-02-21,1.610000,1.613000,1.603000,1.608000,1.608000,0
2018-02-22,1.613000,1.613000,1.605000,1.605000,1.605000,0
2018-02-23,1.603000,1.605000,1.603000,1.605000,1.605000,0
2018-02-25,null,null,null,null,null,null
2018-02-26,1.600000,1.613000,1.600000,1.608000,1.608000,0
2018-02-27,1.640000,1.640000,1.635000,1.635000,1.635000,0
2018-02-28,1.630000,1.630000,1.618000,1.618000,1.618000,0
2018-03-01,1.610000,1.618000,1.590000,1.590000,1.590000,0
2018-03-02,1.588000,1.605000,1.588000,1.605000,1.605000,0
2018-03-04,null,null,null,null,null,null
2018-03-05,1.610000,1.630000,1.610000,1.625000,1.625000,0
2018-03-06,1.638000,1.653000,1.638000,1.643000,1.643000,0
2018-03-07,1.643000,1.650000,1.640000,1.650000,1.650000,0
2018-03-08,1.645000,1.645000,1.635000,1.635000,1.635000,0
2018-03-09,1.630000,1.640000,1.630000,1.635000,1.635000,0
2018-03-11,null,null,null,null,null,null
2018-03-12,1.635000,1.645000,1.635000,1.643000,1.643000,0
2018-03-13,1.665000,1.690000,1.665000,1.690000,1.690000,0
2018-03-14,1.710000,1.718000,1.700000,1.718000,1.718000,0
2018-03-15,1.723000,1.735000,1.723000,1.733000,1.733000,0
2018-03-16,1.728000,1.740000,1.728000,1.738000,1.738000,0
2018-03-18,null,null,null,null,null,null
2018-03-19,1.758000,1.760000,1.728000,1.728000,1.728000,0
2018-03-20,1.760000,1.760000,1.758000,1.758000,1.758000,0
2018-03-21,1.755000,1.760000,1.695000,1.710000,1.710000,0
2018-03-22,1.683000,1.693000,1.670000,1.683000,1.683000,0
2018-03-23,1.688000,1.695000,1.685000,1.688000,1.688000,0
2018-03-25,null,null,null,null,null,null
2018-03-26,1.705000,1.713000,1.698000,1.705000,1.705000,0
2018-03-27,1.753000,1.755000,1.733000,1.733000,1.733000,0
2018-03-28,1.710000,1.720000,1.693000,1.695000,1.695000,0
2018-03-29,1.695000,1.705000,1.670000,1.670000,1.670000,0
2018-04-01,null,null,null,null,null,null
2018-04-02,1.683000,1.688000,1.683000,1.683000,1.683000,0
2018-04-03,1.738000,1.740000,1.713000,1.713000,1.713000,0
2018-04-04,1.705000,1.705000,1.668000,1.668000,1.668000,0
2018-04-05,1.660000,1.678000,1.660000,1.675000,1.675000,0
2018-04-06,1.675000,1.680000,1.675000,1.680000,1.680000,0
2018-04-08,null,null,null,null,null,null
2018-04-09,1.680000,1.680000,1.675000,1.675000,1.675000,0
2018-04-10,1.710000,1.715000,1.693000,1.695000,1.695000,0
2018-04-11,1.693000,1.695000,1.688000,1.693000,1.693000,0
2018-04-12,1.690000,1.705000,1.690000,1.705000,1.705000,0
2018-04-13,1.710000,1.718000,1.710000,1.718000,1.718000,0
2018-04-15,null,null,null,null,null,null
2018-04-16,1.718000,1.733000,1.713000,1.713000,1.713000,0
2018-04-17,1.740000,1.755000,1.740000,1.755000,1.755000,0
2018-04-18,1.750000,1.783000,1.750000,1.770000,1.770000,0
2018-04-19,1.768000,1.790000,1.768000,1.783000,1.783000,0
2018-04-20,1.770000,1.783000,1.765000,1.765000,1.765000,0
2018-04-22,null,null,null,null,null,null
2018-04-23,1.770000,1.783000,1.770000,1.783000,1.783000,0
2018-04-24,1.833000,1.835000,1.823000,1.823000,1.823000,0
2018-04-25,1.815000,1.818000,1.813000,1.815000,1.815000,0
2018-04-26,1.785000,1.800000,1.785000,1.785000,1.785000,0
2018-04-27,1.780000,1.785000,1.768000,1.770000,1.770000,0
2018-04-29,null,null,null,null,null,null
2018-04-30,1.773000,1.788000,1.763000,1.763000,1.763000,0
2018-05-01,1.823000,1.823000,1.808000,1.810000,1.810000,0
2018-05-02,1.815000,1.820000,1.785000,1.785000,1.785000,0
2018-05-03,1.790000,1.790000,1.780000,1.788000,1.788000,0
2018-05-04,1.785000,1.798000,1.785000,1.793000,1.793000,0
2018-05-06,null,null,null,null,null,null
2018-05-07,1.790000,1.800000,1.790000,1.793000,1.793000,0
2018-05-08,1.840000,1.845000,1.835000,1.835000,1.835000,0
2018-05-09,1.835000,1.845000,1.835000,1.845000,1.845000,0
2018-05-10,1.840000,1.850000,1.840000,1.845000,1.845000,0
2018-05-11,1.850000,1.860000,1.850000,1.860000,1.860000,0
2018-05-13,null,null,null,null,null,null
2018-05-14,1.863000,1.868000,1.855000,1.855000,1.855000,0
2018-05-15,1.875000,1.875000,1.870000,1.875000,1.875000,0
2018-05-16,1.870000,1.883000,1.865000,1.865000,1.865000,0
2018-05-17,1.863000,1.875000,1.863000,1.863000,1.863000,0
2018-05-18,1.863000,1.863000,1.853000,1.855000,1.855000,0
2018-05-20,null,null,null,null,null,null
2018-05-21,1.858000,1.868000,1.858000,1.863000,1.863000,0
2018-05-22,1.890000,1.893000,1.890000,1.893000,1.893000,0
2018-05-23,1.888000,1.890000,1.873000,1.873000,1.873000,0
2018-05-24,1.860000,1.865000,1.858000,1.860000,1.860000,0
2018-05-25,1.855000,1.858000,1.840000,1.853000,1.853000,0
2018-05-27,null,null,null,null,null,null
2018-05-29,1.850000,1.858000,1.840000,1.840000,1.840000,0
2018-05-30,1.893000,1.893000,1.875000,1.878000,1.878000,0
2018-05-31,1.880000,1.880000,1.870000,1.870000,1.870000,0
2018-06-01,1.868000,1.878000,1.865000,1.868000,1.868000,0
2018-06-03,null,null,null,null,null,null
2018-06-04,1.865000,1.880000,1.860000,1.865000,1.865000,0
2018-06-05,1.905000,1.910000,1.900000,1.903000,1.903000,0
2018-06-06,1.913000,1.915000,1.900000,1.900000,1.900000,0
2018-06-07,1.900000,1.900000,1.883000,1.885000,1.885000,0
2018-06-08,1.885000,1.885000,1.880000,1.880000,1.880000,0
2018-06-10,null,null,null,null,null,null
2018-06-11,1.878000,1.878000,1.860000,1.868000,1.868000,0
2018-06-12,1.905000,1.905000,1.888000,1.888000,1.888000,0
2018-06-13,1.885000,1.898000,1.883000,1.895000,1.895000,0
2018-06-14,1.883000,1.883000,1.873000,1.883000,1.883000,0
2018-06-15,1.880000,1.888000,1.880000,1.888000,1.888000,0
2018-06-17,null,null,null,null,null,null
2018-06-18,1.885000,1.893000,1.883000,1.883000,1.883000,0
2018-06-19,1.890000,1.898000,1.890000,1.898000,1.898000,0
2018-06-20,1.888000,1.890000,1.880000,1.888000,1.888000,0
2018-06-21,1.888000,1.890000,1.885000,1.890000,1.890000,0
2018-06-22,1.888000,1.888000,1.868000,1.870000,1.870000,0
2018-06-24,null,null,null,null,null,null
2018-06-25,1.865000,1.870000,1.853000,1.853000,1.853000,0
2018-06-26,1.893000,1.898000,1.890000,1.893000,1.893000,0
2018-06-27,1.883000,1.890000,1.880000,1.880000,1.880000,0
2018-06-28,1.878000,1.893000,1.878000,1.880000,1.880000,0
2018-06-29,1.878000,1.885000,1.875000,1.880000,1.880000,0
2018-07-01,null,null,null,null,null,null
2018-07-02,1.875000,1.895000,1.875000,1.895000,1.895000,0
2018-07-03,null,null,null,null,null,null
2018-07-05,1.915000,1.915000,1.910000,1.910000,1.910000,0
2018-07-06,1.905000,1.908000,1.905000,1.905000,1.905000,0
2018-07-08,null,null,null,null,null,null
2018-07-09,1.910000,1.920000,1.910000,1.915000,1.915000,0
2018-07-10,1.938000,1.940000,1.935000,1.935000,1.935000,0
2018-07-11,1.928000,1.933000,1.918000,1.920000,1.920000,0
2018-07-12,1.920000,1.928000,1.905000,1.928000,1.928000,0
2018-07-13,1.920000,1.928000,1.920000,1.928000,1.928000,0
2018-07-15,null,null,null,null,null,null
2018-07-16,1.935000,1.945000,1.935000,1.938000,1.938000,0
2018-07-17,1.968000,1.978000,1.968000,1.975000,1.975000,0
2018-07-18,1.970000,1.970000,1.958000,1.960000,1.960000,0
2018-07-19,1.950000,1.953000,1.943000,1.948000,1.948000,0
2018-07-20,1.945000,1.945000,1.933000,1.933000,1.933000,0
2018-07-22,null,null,null,null,null,null
2018-07-23,1.925000,1.930000,1.920000,1.920000,1.920000,0
2018-07-24,1.960000,1.963000,1.960000,1.960000,1.960000,0
2018-07-25,1.965000,1.965000,1.953000,1.953000,1.953000,0
2018-07-26,1.948000,1.950000,1.945000,1.945000,1.945000,0
2018-07-27,1.943000,1.945000,1.943000,1.945000,1.945000,0
2018-07-29,null,null,null,null,null,null
2018-07-30,1.950000,1.958000,1.945000,1.945000,1.945000,0
2018-07-31,1.990000,1.995000,1.983000,1.985000,1.985000,0
2018-08-01,1.980000,1.988000,1.978000,1.978000,1.978000,0
2018-08-02,1.973000,1.973000,1.955000,1.965000,1.965000,0
2018-08-03,1.960000,1.965000,1.960000,1.960000,1.960000,0
2018-08-05,null,null,null,null,null,null
2018-08-06,1.970000,1.973000,1.965000,1.968000,1.968000,0
2018-08-07,2.010000,2.013000,2.005000,2.008000,2.008000,0
2018-08-08,2.008000,2.013000,2.005000,2.008000,2.008000,0
2018-08-09,2.010000,2.010000,2.003000,2.005000,2.005000,0
2018-08-10,2.000000,2.000000,1.995000,2.000000,2.000000,0
2018-08-12,null,null,null,null,null,null
2018-08-13,2.000000,2.005000,1.995000,1.995000,1.995000,0
2018-08-14,2.025000,2.033000,2.023000,2.033000,2.033000,0
2018-08-15,2.035000,2.038000,2.020000,2.020000,2.020000,0
2018-08-16,2.020000,2.020000,2.013000,2.015000,2.015000,0
2018-08-17,2.003000,2.005000,1.993000,1.995000,1.995000,0
2018-08-19,null,null,null,null,null,null
2018-08-20,1.995000,1.995000,1.993000,1.993000,1.993000,0
2018-08-21,2.030000,2.035000,2.030000,2.035000,2.035000,0
2018-08-22,2.035000,2.035000,2.035000,2.035000,2.035000,0
2018-08-23,2.028000,2.033000,2.025000,2.033000,2.033000,0
2018-08-24,2.035000,2.048000,2.035000,2.048000,2.048000,0
2018-08-26,null,null,null,null,null,null
2018-08-27,2.050000,2.060000,2.050000,2.060000,2.060000,0
2018-08-28,2.075000,2.078000,2.075000,2.078000,2.078000,0
2018-08-29,2.075000,2.080000,2.075000,2.080000,2.080000,0
2018-08-30,2.073000,2.073000,2.055000,2.058000,2.058000,0
2018-08-31,2.055000,2.060000,2.055000,2.055000,2.055000,0
2018-09-02,null,null,null,null,null,null
2018-09-04,2.058000,2.078000,2.058000,2.068000,2.068000,0
2018-09-05,2.090000,2.090000,2.090000,2.090000,2.090000,0
2018-09-06,2.080000,2.083000,2.078000,2.080000,2.080000,0
2018-09-07,2.083000,2.093000,2.083000,2.088000,2.088000,0
2018-09-09,null,null,null,null,null,null
2018-09-10,2.085000,2.093000,2.083000,2.083000,2.083000,0
2018-09-11,2.105000,2.108000,2.105000,2.108000,2.108000,0
2018-09-12,2.105000,2.105000,2.105000,2.105000,2.105000,0
2018-09-13,2.093000,2.093000,2.090000,2.093000,2.093000,0
2018-09-14,2.095000,2.103000,2.095000,2.103000,2.103000,0
2018-09-16,null,null,null,null,null,null
2018-09-17,2.110000,2.110000,2.105000,2.108000,2.108000,0
2018-09-18,2.118000,2.133000,2.118000,2.125000,2.125000,0
2018-09-19,2.125000,2.138000,2.120000,2.120000,2.120000,0
2018-09-20,2.118000,2.125000,2.118000,2.118000,2.118000,0
2018-09-21,2.120000,2.125000,2.120000,2.123000,2.123000,0
2018-09-23,null,null,null,null,null,null
2018-09-24,2.128000,2.133000,2.123000,2.123000,2.123000,0
2018-09-25,2.170000,2.170000,2.165000,2.168000,2.168000,0
2018-09-26,2.160000,2.170000,2.150000,2.160000,2.160000,0
2018-09-27,2.140000,2.153000,2.135000,2.140000,2.140000,0
2018-09-28,2.145000,2.158000,2.145000,2.150000,2.150000,0
2018-09-30,null,null,null,null,null,null
2018-10-01,2.158000,2.163000,2.153000,2.155000,2.155000,0
2018-10-02,2.173000,2.178000,2.168000,2.175000,2.175000,0
2018-10-03,2.175000,2.175000,2.170000,2.170000,2.170000,0
2018-10-04,2.170000,2.173000,2.168000,2.170000,2.170000,0
2018-10-05,2.165000,2.168000,2.163000,2.165000,2.165000,0
2018-10-07,null,null,null,null,null,null
2018-10-08,2.165000,2.165000,2.165000,2.165000,2.165000,0
2018-10-09,2.170000,2.195000,2.170000,2.185000,2.185000,0
2018-10-10,2.220000,2.225000,2.220000,2.220000,2.220000,0
2018-10-11,2.218000,2.220000,2.215000,2.215000,2.215000,0
2018-10-12,2.218000,2.218000,2.218000,2.218000,2.218000,0
2018-10-14,null,null,null,null,null,null
2018-10-15,2.225000,2.235000,2.223000,2.230000,2.230000,0
2018-10-16,2.265000,2.265000,2.255000,2.260000,2.260000,0
2018-10-17,2.260000,2.270000,2.260000,2.260000,2.260000,0
2018-10-18,2.258000,2.260000,2.255000,2.255000,2.255000,0
2018-10-19,2.255000,2.260000,2.255000,2.260000,2.260000,0
2018-10-21,null,null,null,null,null,null
2018-10-22,2.258000,2.260000,2.258000,2.258000,2.258000,0
2018-10-23,2.285000,2.290000,2.285000,2.290000,2.290000,0
2018-10-24,2.290000,2.290000,2.285000,2.285000,2.285000,0
2018-10-25,2.280000,2.285000,2.280000,2.280000,2.280000,0
2018-10-26,2.270000,2.275000,2.270000,2.273000,2.273000,0
2018-10-28,null,null,null,null,null,null
2018-10-29,2.280000,2.283000,2.260000,2.260000,2.260000,0
2018-10-30,2.290000,2.290000,2.283000,2.283000,2.283000,0
2018-10-31,2.285000,2.288000,2.275000,2.278000,2.278000,0
2018-11-01,2.278000,2.278000,2.270000,2.270000,2.270000,0
2018-11-02,2.278000,2.280000,2.270000,2.273000,2.273000,0
2018-11-04,null,null,null,null,null,null
2018-11-05,2.270000,2.273000,2.268000,2.268000,2.268000,0
2018-11-06,2.313000,2.315000,2.308000,2.310000,2.310000,0
2018-11-07,2.315000,2.315000,2.305000,2.310000,2.310000,0
2018-11-08,2.300000,2.303000,2.298000,2.303000,2.303000,0
2018-11-09,2.300000,2.300000,2.300000,2.300000,2.300000,0
2018-11-11,null,null,null,null,null,null
2018-11-12,2.300000,2.300000,2.300000,2.300000,2.300000,0
2018-11-13,2.295000,2.295000,2.295000,2.295000,2.295000,0
2018-11-14,2.325000,2.330000,2.325000,2.325000,2.325000,0
2018-11-15,2.320000,2.320000,2.310000,2.310000,2.310000,0
2018-11-16,2.308000,2.308000,2.298000,2.300000,2.300000,0
2018-11-18,null,null,null,null,null,null
2018-11-19,2.305000,2.310000,2.300000,2.300000,2.300000,0
2018-11-20,2.333000,2.338000,2.333000,2.335000,2.335000,0
2018-11-21,2.350000,2.358000,2.348000,2.350000,2.350000,0
2018-11-23,null,null,null,null,null,null
2018-11-25,null,null,null,null,null,null
2018-11-26,2.353000,2.358000,2.343000,2.343000,2.343000,0
2018-11-27,2.355000,2.355000,2.353000,2.353000,2.353000,0
2018-11-28,2.355000,2.355000,2.330000,2.335000,2.335000,0
